>>> %Run -c $EDITOR_CONTENT

MPY: soft reboot
start
ttest code
this is a motor driver test code
motor A backward, speed 100%
[0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 1, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 1, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 1, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 1, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[1, 1, 0, 2, 0, 1, 0, 0, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 1, 0, 1, 0, 1, 0]
[0, 18, 78, 1, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[1, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[0, 18, 78, 2, 0, 1, 0, 1, 0]
[1, 167, 171, 2, 0, 1, 0, 0, 0]
[1, 166, 170, 2, 0, 1, 0, 0, 0]
[1, 167, 171, 2, 0, 1, 0, 0, 0]
[1, 166, 170, 2, 0, 1, 0, 0, 0]
[1, 167, 171, 2, 0, 1, 0, 0, 0]
[1, 167, 171, 1, 0, 1, 0, 0, 0]
[1, 166, 170, 2, 0, 1, 0, 0, 0]
[1, 167, 171, 2, 0, 1, 0, 0, 0]
[1, 195, 171, 2, 0, 1, 0, 0, 1]
[1, 194, 170, 2, 0, 1, 0, 0, 1]
[1, 194, 171, 2, 0, 1, 0, 0, 1]
[1, 193, 169, 2, 0, 1, 0, 0, 1]
[1, 195, 171, 2, 0, 1, 0, 0, 1]
[1, 192, 171, 2, 0, 0, 0, 1, 1]
[1, 193, 172, 2, 0, 0, 0, 0, 1]
[1, 191, 169, 2, 0, 0, 0, 0, 1]
[1, 192, 171, 2, 0, 0, 0, 0, 1]
[1, 192, 171, 2, 0, 0, 0, 0, 1]
[1, 183, 171, 2, 0, 0, 0, 0, 0]
[1, 182, 170, 0, 0, 0, 0, 0, 0]
[1, 182, 169, 2, 0, 0, 0, 0, 0]
[1, 183, 170, 2, 0, 0, 0, 0, 0]
[1, 183, 171, 2, 0, 0, 0, 0, 0]
[1, 171, 171, 0, 0, 0, 0, 0, 0]
[1, 82, 136, 2, 0, 0, 0, 0, 0]
[1, 82, 136, 2, 0, 0, 0, 0, 0]
[1, 82, 137, 2, 0, 0, 0, 0, 0]
[1, 82, 137, 2, 0, 0, 0, 0, 0]
[1, 82, 136, 2, 0, 0, 0, 0, 0]
[0, 9, 43, 2, 0, 0, 0, 0, 0]
[0, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 2, 16, 2, 0, 0, 0, 0, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[0, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 2, 1, 0, 0, 1, 0]
[1, 0, 0, 1, 1, 0, 0, 1, 0]
[1, 1, 0, 1, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[1, 1, 0, 1, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[1, 0, 0, 1, 0, 8, 84, 1, 0]
[1, 1, 0, 2, 0, 8, 84, 1, 0]
[0, 1, 1, 2, 1, 112, 155, 42, 0]
[0, 1, 1, 2, 1, 112, 155, 42, 0]
[0, 0, 0, 2, 1, 112, 155, 42, 0]
[0, 0, 1, 2, 1, 112, 155, 42, 0]
[0, 0, 1, 2, 1, 113, 156, 43, 0]
[0, 0, 0, 2, 1, 112, 155, 42, 0]
[0, 0, 1, 2, 1, 112, 155, 42, 0]
[0, 1, 1, 2, 1, 113, 156, 43, 0]
[0, 1, 1, 3, 1, 167, 155, 90, 0]
[0, 1, 1, 3, 1, 167, 155, 91, 0]
[0, 1, 1, 3, 1, 167, 156, 91, 0]
[0, 1, 1, 3, 1, 167, 156, 91, 0]
[0, 1, 1, 3, 1, 167, 155, 90, 0]
[0, 1, 1, 3, 1, 168, 156, 91, 0]
[0, 1, 1, 1, 1, 167, 155, 90, 0]
[0, 1, 1, 3, 1, 167, 155, 89, 0]
[0, 1, 1, 1, 1, 167, 156, 91, 0]
[0, 1, 0, 2, 1, 116, 155, 50, 0]
[0, 1, 0, 2, 1, 116, 155, 50, 0]
[0, 1, 0, 2, 1, 116, 155, 50, 0]
[0, 1, 1, 2, 1, 117, 156, 50, 0]
[0, 1, 1, 2, 1, 116, 154, 50, 0]
[0, 1, 0, 2, 0, 116, 155, 50, 0]
[0, 1, 1, 1, 1, 117, 156, 50, 0]
[0, 1, 1, 2, 1, 116, 155, 49, 0]
[0, 0, 1, 2, 1, 29, 142, 3, 0]
[0, 0, 1, 2, 1, 29, 141, 3, 0]
[0, 0, 1, 2, 1, 29, 142, 3, 0]
[0, 0, 1, 2, 1, 29, 142, 3, 0]
[0, 0, 1, 0, 1, 29, 142, 3, 0]
[0, 0, 1, 2, 1, 29, 142, 3, 0]
[0, 16, 1, 2, 1, 2, 83, 1, 0]
[0, 35, 1, 1, 1, 1, 60, 1, 0]
[0, 35, 1, 2, 1, 1, 60, 1, 0]
[0, 35, 1, 2, 1, 1, 60, 1, 0]
[0, 35, 1, 2, 1, 1, 60, 1, 0]
[0, 35, 1, 2, 1, 1, 60, 1, 0]
[22, 167, 1, 0, 0, 1, 0, 0, 0]
[23, 168, 1, 1, 0, 1, 0, 0, 0]
[23, 168, 1, 2, 0, 1, 0, 0, 0]
[23, 168, 1, 2, 0, 1, 0, 0, 0]
[71, 195, 17, 2, 0, 1, 0, 0, 0]
[71, 196, 17, 2, 0, 1, 0, 0, 0]
[71, 194, 16, 2, 0, 1, 0, 0, 0]
[79, 195, 19, 1, 0, 1, 0, 0, 0]
[111, 195, 43, 1, 0, 1, 0, 0, 0]
[111, 195, 43, 2, 0, 1, 0, 0, 0]
[110, 195, 43, 2, 0, 1, 0, 0, 0]
[131, 195, 60, 2, 0, 1, 0, 1, 0]
[132, 196, 60, 2, 0, 1, 0, 1, 0]
[131, 195, 60, 1, 0, 1, 0, 1, 0]
[131, 195, 60, 2, 0, 1, 0, 1, 0]
[147, 195, 70, 2, 0, 1, 0, 0, 0]
[148, 195, 70, 2, 0, 1, 0, 1, 0]
[147, 194, 70, 2, 0, 1, 0, 1, 0]
[145, 195, 65, 2, 0, 0, 0, 0, 0]
[146, 195, 66, 2, 0, 0, 0, 0, 0]
[146, 195, 65, 2, 1, 0, 0, 0, 0]
[145, 194, 65, 2, 0, 0, 0, 0, 0]
[120, 195, 46, 2, 1, 0, 0, 0, 0]
[120, 195, 46, 2, 1, 0, 0, 0, 0]
[120, 194, 46, 2, 1, 0, 0, 0, 0]
[120, 195, 46, 2, 1, 0, 0, 0, 0]
[66, 195, 13, 2, 1, 0, 0, 1, 0]
[65, 194, 13, 2, 1, 0, 0, 1, 0]
[66, 195, 13, 2, 1, 0, 0, 1, 0]
[66, 195, 13, 2, 1, 0, 0, 1, 0]
[66, 195, 13, 2, 1, 0, 0, 1, 0]
[66, 195, 13, 2, 1, 0, 0, 1, 0]
[66, 195, 13, 1, 1, 0, 0, 1, 0]
[66, 196, 13, 1, 1, 0, 0, 1, 0]
[1, 52, 1, 1, 1, 0, 0, 1, 0]
[1, 35, 1, 2, 0, 0, 0, 0, 0]
[1, 35, 1, 2, 0, 1, 0, 1, 0]
[1, 35, 1, 2, 0, 1, 0, 0, 0]
[1, 35, 1, 2, 0, 0, 0, 0, 0]
[1, 35, 1, 2, 0, 1, 0, 0, 0]
[1, 0, 1, 2, 0, 1, 0, 0, 0]
[1, 0, 1, 1, 0, 1, 0, 0, 0]
[1, 0, 1, 2, 0, 1, 0, 0, 0]
[1, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 1, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 1, 0, 1, 0, 1, 0]
[0, 0, 0, 0, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 1, 0, 1, 0, 0, 0]
[0, 0, 0, 1, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 1, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 1, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 0, 2, 0, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 16, 2, 1, 1, 0, 0, 0]
[0, 0, 17, 2, 1, 1, 0, 0, 0]
[0, 2, 116, 2, 1, 1, 0, 1, 0]
[0, 2, 116, 2, 1, 1, 0, 1, 0]
[0, 2, 116, 2, 1, 1, 0, 1, 0]
[0, 2, 116, 2, 1, 1, 0, 1, 0]
[0, 9, 145, 2, 1, 1, 0, 0, 1]
[0, 17, 160, 2, 1, 1, 0, 0, 4]
[0, 17, 161, 2, 0, 1, 0, 0, 4]
[0, 17, 162, 2, 0, 1, 0, 0, 4]
[0, 45, 171, 2, 0, 1, 0, 0, 22]
[0, 45, 171, 2, 0, 1, 0, 0, 22]
[0, 45, 170, 2, 0, 1, 0, 0, 22]
[0, 69, 171, 1, 0, 1, 0, 0, 41]
[0, 68, 170, 2, 0, 1, 0, 0, 41]
[0, 69, 171, 1, 0, 1, 0, 0, 41]
[0, 71, 171, 2, 0, 1, 0, 0, 44]
[0, 92, 171, 3, 1, 1, 0, 0, 63]
[1, 92, 171, 3, 1, 1, 0, 0, 64]
[0, 92, 171, 1, 1, 1, 0, 0, 63]
[0, 92, 171, 3, 1, 1, 0, 0, 64]
[0, 103, 170, 3, 1, 1, 0, 1, 72]
[1, 103, 171, 3, 1, 1, 0, 0, 73]
[1, 103, 171, 3, 1, 1, 0, 1, 73]
[1, 103, 171, 3, 1, 1, 0, 1, 73]
[0, 103, 169, 3, 1, 1, 0, 1, 73]
[0, 86, 172, 2, 1, 1, 0, 0, 64]
[0, 85, 169, 3, 1, 1, 0, 0, 63]
[0, 86, 172, 1, 1, 1, 0, 0, 64]
[0, 86, 171, 2, 1, 1, 0, 0, 63]
[1, 86, 170, 3, 1, 1, 0, 0, 63]
[0, 86, 171, 1, 1, 1, 0, 0, 63]
[0, 86, 171, 2, 1, 1, 0, 0, 63]
[0, 86, 171, 2, 1, 1, 0, 0, 63]
[0, 74, 171, 3, 1, 1, 0, 0, 57]
[0, 20, 171, 2, 0, 1, 0, 0, 22]
[0, 20, 171, 2, 0, 1, 0, 0, 22]
[0, 20, 171, 2, 0, 1, 0, 0, 22]
[0, 20, 171, 2, 0, 1, 0, 0, 22]
[0, 20, 170, 2, 0, 1, 0, 0, 21]
[0, 20, 171, 1, 0, 1, 0, 0, 22]
[0, 20, 171, 2, 0, 1, 0, 0, 22]
[0, 0, 65, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 1, 1, 1, 0, 0, 0]
[0, 0, 64, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 1, 1, 1, 0, 0, 0]
[0, 0, 64, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 2, 1, 1, 0, 0, 0]
[0, 0, 64, 1, 1, 1, 0, 0, 0]
[0, 0, 62, 2, 1, 1, 0, 0, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 1, 2, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 3, 1, 1, 0, 1, 0]
[0, 0, 1, 1, 1, 1, 0, 1, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 3, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 1, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 1, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 1, 1, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 1, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 2, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 56, 169, 1, 0, 0, 0, 0, 38]
[0, 56, 171, 2, 0, 0, 0, 0, 38]
